Client_ID,AUM_Millions,Months_as_Client,Advisor_Meetings_Last_6M,Portfolio_Risk_Score,Recent_Market_Losses_Pct,Client_Age,Will_Churn
WM-02138,13.11,58,6,5.2,2.03,49,0
WM-02139,2.77,18,2,2.4,6.88,50,0
WM-02140,5.59,35,1,2.1,4.62,57,1
WM-02141,16.45,56,4,6.6,4.47,44,0
WM-02142,16.11,32,3,3.5,0.91,50,0
WM-02143,56.51,33,3,6.0,1.32,52,0
WM-02144,6.27,21,0,7.6,0.89,47,0
WM-02145,10.75,66,5,6.2,4.18,40,0
WM-02146,40.14,70,4,7.8,2.79,45,0
WM-02147,6.08,38,2,5.1,5.08,41,0
WM-02148,5.84,41,2,8.1,16.7,40,1
WM-02149,3.23,23,2,4.0,12.25,46,0
WM-02150,5.54,24,2,7.6,0.83,63,0
WM-02151,1.76,36,3,4.1,0.3,51,0
WM-02152,14.69,84,2,6.3,11.16,57,0
WM-02153,3.65,103,5,2.9,8.93,45,0
WM-02154,6.45,70,3,5.7,24.07,41,0
WM-02155,5.34,19,2,5.0,3.2,53,0
WM-02156,2.22,29,0,1.5,3.8,37,0
WM-02157,16.0,52,7,5.3,1.92,53,0
WM-02158,12.97,44,1,4.5,6.23,60,0
WM-02159,2.69,19,3,4.9,1.26,49,0
WM-02160,1.01,48,0,4.4,3.59,50,1
WM-02161,32.77,66,7,3.7,3.69,68,0
WM-02162,22.95,45,1,5.3,4.75,53,0
WM-02163,4.56,49,3,5.1,0.22,47,0
WM-02164,6.06,45,5,5.8,5.78,68,0
WM-02165,7.25,40,3,2.1,5.78,42,0
WM-02166,1.95,8,2,7.0,2.54,43,0
WM-02167,4.79,101,1,3.8,2.23,37,0
WM-02168,60.89,46,6,3.4,3.35,55,0
WM-02169,2.37,19,2,5.2,1.31,49,0
WM-02170,5.77,54,5,3.0,3.05,42,0
WM-02171,3.21,24,4,4.3,1.12,54,0
WM-02172,7.7,82,3,8.4,2.5,47,0
WM-02173,24.81,274,3,3.2,4.6,49,0
WM-02174,17.76,34,2,1.7,1.69,43,0
WM-02175,4.27,12,2,4.8,3.62,47,0
WM-02176,15.14,123,1,6.0,0.87,55,0
WM-02177,1.89,51,3,2.2,3.77,39,0
WM-02178,10.0,21,1,2.4,13.33,51,0
WM-02179,1.06,18,4,5.1,4.69,56,0
WM-02180,2.05,82,2,2.5,0.45,49,0
WM-02181,22.21,40,2,3.3,8.28,60,0
WM-02182,2.19,33,0,2.6,2.87,42,0
WM-02183,3.32,27,3,2.0,1.08,42,0
WM-02184,21.4,32,1,8.0,9.8,61,0
WM-02185,2.96,12,3,2.1,0.08,40,0
WM-02186,8.55,21,2,6.5,5.6,59,0
WM-02187,4.77,18,0,4.7,3.72,48,1
WM-02188,9.4,45,4,7.2,8.32,39,0
WM-02189,5.47,26,3,8.4,1.66,43,0
WM-02190,5.77,42,2,2.2,4.38,39,0
WM-02191,15.81,121,6,2.7,17.84,57,0
WM-02192,9.11,32,1,4.4,1.39,42,0
WM-02193,19.38,48,2,4.5,16.48,52,0
WM-02194,12.0,85,4,4.5,5.63,52,0
WM-02195,11.15,46,3,3.5,5.17,38,0
WM-02196,7.9,111,7,3.2,3.69,42,0
WM-02197,13.93,28,6,7.6,2.67,65,0
WM-02198,1.92,22,0,3.9,0.57,46,0
WM-02199,16.72,28,2,3.2,2.05,58,0
WM-02200,8.18,80,1,5.9,0.86,38,1
WM-02201,7.16,37,0,3.1,0.99,43,1
WM-02202,6.11,20,2,5.8,0.95,46,0
WM-02203,8.9,75,1,7.6,0.92,53,1
WM-02204,2.0,27,4,1.4,0.18,42,0
WM-02205,2.27,41,0,6.8,3.75,52,0
WM-02206,1.17,70,0,1.7,2.74,44,0
WM-02207,19.42,12,4,3.5,2.7,50,0
WM-02208,12.63,19,1,6.3,12.14,48,1
WM-02209,1.78,15,3,4.1,9.86,49,1
WM-02210,101.4,31,3,3.4,3.42,58,0
WM-02211,1.63,46,0,1.3,1.43,43,0
WM-02212,16.03,41,2,4.5,5.05,37,0
WM-02213,37.47,26,7,7.1,2.07,56,0
WM-02214,7.34,15,2,2.3,60.0,60,1
WM-02215,10.14,22,2,1.8,1.84,51,0
WM-02216,2.69,19,8,2.1,10.11,47,0
WM-02217,4.98,20,6,6.0,59.58,59,1
WM-02218,1.58,45,4,3.1,1.74,59,0
WM-02219,5.44,50,3,7.6,6.1,51,0
WM-02220,4.01,13,3,1.6,31.32,44,0
WM-02221,2.79,27,8,5.7,3.11,35,0
WM-02222,11.63,22,2,4.9,3.0,53,0
WM-02223,1.89,12,4,2.4,0.82,28,0
WM-02224,2.02,24,2,6.1,5.66,59,1
WM-02225,5.73,41,2,1.3,3.45,47,0
WM-02226,13.88,56,4,4.2,3.13,45,0
WM-02227,5.49,16,1,1.7,1.17,43,0
WM-02228,2.1,45,3,4.5,0.35,58,0
WM-02229,9.94,29,5,7.4,1.7,52,0
WM-02230,1.48,13,5,3.9,7.56,38,0
WM-02231,10.12,41,3,4.7,6.43,47,0
WM-02232,9.6,21,2,6.5,6.14,40,0
WM-02233,2.69,50,3,4.8,16.75,56,0
WM-02234,9.91,59,0,4.7,11.11,51,0
WM-02235,9.92,30,3,7.7,11.52,54,0
WM-02236,12.57,32,3,5.8,1.53,46,0
WM-02237,5.11,122,2,3.0,0.13,42,0
WM-02238,8.76,13,5,8.4,1.68,38,0
WM-02239,8.55,71,3,3.6,3.93,41,0
WM-02240,3.94,25,3,1.3,35.01,41,0
WM-02241,3.1,49,1,5.7,6.25,46,1
WM-02242,4.14,34,2,7.1,2.45,47,0
WM-02243,6.09,25,2,3.5,1.82,50,0
WM-02244,7.97,52,2,4.6,4.67,54,0
WM-02245,3.85,25,0,2.1,8.38,46,0
WM-02246,6.09,18,4,3.6,20.58,49,0
WM-02247,41.93,93,4,5.8,1.35,52,0
WM-02248,4.35,72,1,8.6,1.89,44,0
WM-02249,9.4,31,4,6.2,23.24,40,0
WM-02250,7.7,51,2,3.7,3.32,56,0
WM-02251,7.05,38,4,7.8,7.99,49,0
WM-02252,2.83,22,3,4.5,8.65,44,0
WM-02253,3.62,78,1,5.2,7.5,41,0
WM-02254,3.25,18,2,3.9,9.76,53,0
WM-02255,2.5,27,2,2.1,36.78,48,1
WM-02256,6.18,34,4,6.2,0.49,55,0
WM-02257,17.79,31,1,4.2,1.98,62,0
WM-02258,21.99,43,5,7.3,15.61,56,0
WM-02259,5.16,46,4,2.7,3.44,48,0
WM-02260,4.92,23,6,5.2,9.75,41,0
WM-02261,6.69,109,3,6.1,1.46,47,0
WM-02262,12.35,29,5,5.8,3.48,48,0
WM-02263,5.62,72,2,2.1,3.31,54,0
WM-02264,23.06,28,2,9.4,10.02,41,0
WM-02265,5.32,34,3,5.9,0.56,41,0
WM-02266,35.54,77,3,4.1,1.6,61,0
WM-02267,6.9,24,3,5.8,5.21,34,0
WM-02268,1.56,25,1,3.8,1.15,40,0
WM-02269,1.77,30,2,2.9,3.26,53,0
WM-02270,3.03,52,3,3.2,3.11,50,0
WM-02271,6.13,11,2,2.2,0.36,63,0
WM-02272,30.24,20,5,5.2,2.88,38,0
WM-02273,8.55,23,2,3.4,60.0,46,1
WM-02274,4.74,62,4,6.1,4.46,51,0
WM-02275,1.87,37,0,4.8,10.46,53,0
WM-02276,4.39,18,1,3.7,18.13,40,1
WM-02277,5.01,46,3,4.0,2.05,42,0
WM-02278,2.14,33,7,3.5,5.16,45,0
WM-02279,4.75,50,5,2.2,33.55,42,0
WM-02280,5.92,37,0,3.0,9.32,48,0
WM-02281,5.87,13,0,4.0,14.09,42,1
WM-02282,6.97,29,0,5.8,2.0,36,1
WM-02283,6.77,27,4,5.3,1.55,42,0
WM-02284,7.73,48,0,6.4,1.09,52,0
WM-02285,21.04,25,3,5.8,0.85,52,0
WM-02286,20.7,27,8,4.2,6.77,62,0
WM-02287,13.65,30,5,7.2,6.63,41,0
WM-02288,7.89,22,2,5.5,4.59,40,0
WM-02289,11.99,20,5,7.7,4.76,47,0
WM-02290,4.63,86,4,5.5,2.41,52,0
WM-02291,5.44,42,2,7.0,34.42,38,1
WM-02292,2.11,45,2,4.6,2.23,39,0
WM-02293,2.66,57,4,6.0,26.01,40,1
WM-02294,35.33,84,4,6.6,1.34,63,0
WM-02295,3.9,53,1,6.0,1.95,52,1
WM-02296,8.51,75,3,3.2,60.0,47,1
WM-02297,1.0,96,0,3.3,5.34,44,0
WM-02298,5.53,36,3,5.4,20.14,47,0
WM-02299,9.85,72,6,4.2,2.75,59,0
WM-02300,2.04,39,2,6.3,0.95,45,0
WM-02301,7.18,34,3,4.3,7.8,45,0
WM-02302,6.68,37,2,1.5,4.4,40,0
WM-02303,10.73,128,2,4.1,21.66,56,0
WM-02304,2.29,37,1,3.0,2.1,48,0
WM-02305,6.7,37,1,2.7,2.31,29,0
WM-02306,7.13,27,2,5.7,0.96,52,0
WM-02307,4.83,18,1,2.6,4.84,50,0
WM-02308,1.87,26,2,4.0,3.61,34,0
WM-02309,1.0,28,1,1.6,5.07,32,0
WM-02310,16.75,18,5,3.5,22.93,55,0
WM-02311,11.26,32,2,3.7,5.54,52,0
WM-02312,4.06,26,2,7.0,3.96,36,0
WM-02313,6.02,44,4,7.6,0.87,44,0
WM-02314,20.4,31,2,5.8,1.08,39,0
WM-02315,25.59,56,2,4.3,7.13,53,0
WM-02316,5.65,70,1,3.4,0.05,52,0
WM-02317,4.92,26,1,4.6,0.97,53,0
WM-02318,13.35,73,5,5.9,9.1,36,0
WM-02319,24.49,13,3,4.1,2.06,55,0
WM-02320,37.53,34,5,5.4,3.36,45,0
WM-02321,2.52,35,0,5.8,0.18,43,1
WM-02322,6.08,54,1,5.2,22.79,54,1
WM-02323,1.04,29,2,4.0,1.77,33,0
WM-02324,6.43,39,4,1.9,8.0,51,0
WM-02325,1.15,18,1,3.7,3.85,35,0
WM-02326,2.24,57,0,4.9,1.01,50,0
WM-02327,7.98,37,3,7.4,3.18,51,0
WM-02328,3.7,36,4,6.2,3.68,40,1
WM-02329,14.14,39,4,3.6,1.17,74,0
WM-02330,9.47,45,4,2.9,6.04,40,0
WM-02331,3.75,25,4,3.6,2.31,56,0
WM-02332,4.08,21,1,2.4,9.97,53,0
WM-02333,4.39,22,5,2.3,2.96,56,0
WM-02334,9.66,284,2,3.5,13.94,41,0
WM-02335,8.48,30,3,5.5,2.31,55,0
WM-02336,2.05,24,3,2.4,60.0,51,1
WM-02337,14.18,36,3,3.4,11.35,45,0
WM-02338,3.82,40,1,5.3,8.18,36,0
WM-02339,1.48,21,1,5.0,4.84,50,0
WM-02340,3.58,22,8,2.9,2.68,42,0
WM-02341,11.26,46,3,7.1,2.35,70,0
WM-02342,3.88,20,1,6.9,0.5,55,0
WM-02343,4.44,13,4,5.3,3.29,42,0
WM-02344,2.06,36,3,1.6,7.1,55,0
WM-02345,1.91,38,2,2.6,4.68,44,0
WM-02346,25.09,45,1,6.7,3.54,57,0
WM-02347,23.12,18,3,1.6,15.31,45,1
WM-02348,7.68,38,2,3.6,17.34,48,0
WM-02349,9.6,98,4,5.5,4.05,50,0
WM-02350,7.96,39,4,7.7,1.97,42,0
WM-02351,4.57,22,2,1.6,22.57,53,1
WM-02352,3.85,20,2,3.6,1.48,38,0
WM-02353,2.66,48,1,1.6,1.54,44,1
WM-02354,8.72,32,2,3.2,4.67,52,0
WM-02355,13.85,46,4,6.2,4.85,64,0
WM-02356,2.54,27,1,4.2,8.26,58,0
WM-02357,1.73,38,1,1.5,0.68,44,0
WM-02358,12.42,34,0,3.1,2.07,55,0
WM-02359,16.21,17,6,2.1,12.66,54,0
WM-02360,8.21,25,7,7.3,18.59,68,1
WM-02361,4.21,13,2,3.7,1.35,48,0
WM-02362,8.54,65,2,5.4,13.41,62,0
WM-02363,11.43,18,1,3.4,1.43,36,1
WM-02364,1.33,12,4,5.6,4.47,32,0
WM-02365,1.43,30,3,3.8,3.87,41,0
WM-02366,6.57,26,3,3.6,4.1,58,0
WM-02367,6.95,54,3,6.3,3.07,41,0
WM-02368,5.17,20,2,2.8,3.98,50,0
WM-02369,2.81,9,5,1.7,16.75,49,0
WM-02370,36.47,80,3,8.1,0.8,40,0
WM-02371,1.72,27,1,3.3,13.15,48,0
WM-02372,9.66,21,5,3.7,7.29,51,0
WM-02373,7.1,69,6,6.1,8.58,42,0
WM-02374,7.97,55,2,4.5,20.03,44,0
WM-02375,7.35,33,2,3.0,3.07,55,0
WM-02376,16.95,59,0,5.7,3.25,42,0
WM-02377,2.25,24,4,4.4,0.64,44,0
WM-02378,2.74,9,2,3.8,21.64,28,1
WM-02379,3.05,32,6,7.3,9.88,49,0
WM-02380,4.01,29,7,3.0,17.3,43,0
WM-02381,12.7,80,3,4.9,1.71,52,0
WM-02382,1.0,3,1,2.9,2.98,45,0
WM-02383,4.02,82,1,8.2,0.89,48,0
WM-02384,9.19,39,1,5.4,3.1,44,0
WM-02385,2.18,53,3,5.1,10.36,49,1
WM-02386,3.21,89,1,3.8,4.13,35,0
WM-02387,6.8,38,6,2.1,7.44,43,0
WM-02388,3.08,38,3,7.2,1.75,48,0
WM-02389,6.67,35,0,4.4,2.45,52,1
WM-02390,5.05,120,3,5.9,5.23,44,1
WM-02391,2.13,21,2,4.9,11.88,42,0
WM-02392,1.67,26,2,4.1,2.14,60,1
WM-02393,1.0,29,1,4.1,20.06,36,0
WM-02394,37.62,74,3,4.6,7.44,50,0
WM-02395,15.11,29,4,6.9,41.49,56,0
WM-02396,60.93,49,3,9.7,2.02,48,0
WM-02397,9.83,35,3,3.3,11.85,41,0
WM-02398,4.82,22,2,9.0,0.27,53,0
WM-02399,2.19,26,2,3.6,0.92,37,0
WM-02400,2.3,9,2,8.2,1.36,43,0
WM-02401,9.93,62,3,1.6,3.58,53,0
WM-02402,2.71,26,6,1.7,0.11,43,1
WM-02403,16.75,102,1,6.3,2.63,53,0
WM-02404,9.1,72,1,4.0,5.42,35,0
WM-02405,8.68,34,4,3.6,0.32,50,0
WM-02406,27.15,24,2,5.3,13.85,53,1
WM-02407,4.93,27,0,6.4,4.37,41,1
WM-02408,6.97,24,1,7.5,1.07,35,1
WM-02409,1.82,20,2,2.2,2.79,64,1
WM-02410,8.16,42,5,4.4,4.84,34,0
WM-02411,1.25,20,1,4.2,3.51,50,0
WM-02412,2.9,35,4,6.0,0.87,45,0
WM-02413,13.15,71,4,6.2,7.56,62,0
WM-02414,15.48,108,4,5.9,2.83,48,0
WM-02415,14.81,29,4,2.3,3.81,52,0
WM-02416,1.76,41,2,3.2,5.01,40,0
WM-02417,3.43,33,6,6.1,4.17,33,0
WM-02418,14.84,20,3,2.1,4.35,54,0
WM-02419,27.79,59,8,3.8,7.7,54,0
WM-02420,2.41,21,1,5.2,1.53,53,0
WM-02421,4.42,27,5,4.4,2.97,52,0
WM-02422,7.42,76,4,3.4,16.89,57,0
WM-02423,7.66,40,2,6.3,0.47,60,0
WM-02424,7.73,29,4,3.8,1.11,44,0
WM-02425,23.71,110,4,6.8,8.5,40,0
WM-02426,7.14,16,2,3.9,2.29,48,0
WM-02427,20.11,69,6,4.2,3.95,48,0
WM-02428,8.61,16,2,3.1,8.4,44,0
WM-02429,15.24,46,7,5.6,3.66,57,0
WM-02430,4.87,22,3,8.2,5.85,51,0
WM-02431,2.62,58,3,2.9,4.53,46,0
WM-02432,4.47,30,1,5.3,43.2,41,1
WM-02433,14.18,52,4,2.3,0.85,57,0
WM-02434,8.16,171,2,5.6,0.83,48,0
WM-02435,1.35,45,0,5.0,4.34,37,0
WM-02436,6.72,31,4,3.6,6.87,42,0
WM-02437,7.74,51,3,4.9,22.79,53,1
WM-02438,9.46,36,3,4.3,13.8,45,0
WM-02439,12.9,97,0,2.5,8.47,51,1
WM-02440,7.73,15,4,7.4,26.89,34,1
WM-02441,6.91,40,5,5.0,4.59,60,0
WM-02442,3.54,20,6,2.2,10.08,53,0
WM-02443,10.75,32,6,7.9,4.56,51,0
WM-02444,3.87,27,2,6.9,14.84,41,0
WM-02445,11.31,28,1,7.6,2.0,58,1
WM-02446,9.48,55,3,4.5,3.77,48,0
WM-02447,2.21,12,5,5.1,1.41,34,0
WM-02448,4.14,26,4,6.7,1.7,41,1
WM-02449,2.43,45,4,6.7,1.09,50,0
WM-02450,6.59,23,4,6.1,2.42,48,0
WM-02451,7.0,34,4,3.7,2.13,48,0
WM-02452,35.94,62,7,9.4,4.72,54,0
WM-02453,10.18,43,3,5.9,1.55,46,0
WM-02454,11.69,40,4,4.1,0.59,52,1
WM-02455,5.46,71,3,7.1,1.45,59,0
WM-02456,5.21,51,3,3.8,5.47,63,1
WM-02457,8.31,39,2,4.5,2.25,46,0
WM-02458,12.76,40,1,1.2,2.25,55,0
WM-02459,9.36,63,4,4.4,35.44,43,1
WM-02460,7.53,111,2,3.1,8.28,49,0
WM-02461,13.41,37,3,2.2,11.72,60,0
WM-02462,8.79,61,4,9.3,0.49,51,0
WM-02463,13.68,51,5,8.2,5.96,64,0
WM-02464,1.01,98,2,6.6,0.31,38,0
WM-02465,4.29,18,0,3.9,0.64,37,0
WM-02466,41.9,57,4,5.5,3.78,41,0
WM-02467,4.36,50,3,3.6,60.0,50,1
WM-02468,6.5,90,2,7.8,3.16,57,0
WM-02469,2.43,21,2,8.1,7.16,40,0
WM-02470,6.52,13,4,1.8,0.91,48,0
WM-02471,16.18,50,3,5.8,11.3,56,0
WM-02472,9.84,46,3,5.6,6.2,51,0
WM-02473,11.78,23,6,5.4,9.48,48,0
WM-02474,7.36,33,8,5.4,1.16,41,0
WM-02475,9.81,33,3,5.8,7.02,56,0
WM-02476,10.07,37,3,3.0,1.26,54,0
WM-02477,13.95,30,3,3.1,24.76,44,1
WM-02478,1.0,16,0,2.4,8.79,38,0
WM-02479,1.0,16,2,4.3,16.11,36,0
WM-02480,6.28,30,4,1.4,1.87,38,0
WM-02481,24.65,39,1,6.4,1.9,58,0
WM-02482,7.34,23,2,5.1,3.96,54,0
WM-02483,10.52,30,0,4.6,1.31,33,1
WM-02484,4.48,32,1,5.6,2.08,41,0
WM-02485,13.82,40,5,5.3,13.49,50,0
WM-02486,3.86,14,2,4.5,1.9,56,0
WM-02487,1.0,12,0,4.9,24.37,35,1
WM-02488,2.75,20,2,7.0,1.42,50,0
WM-02489,15.87,25,4,3.0,1.9,58,0
WM-02490,10.38,18,4,2.7,3.5,72,0
WM-02491,6.07,76,3,3.0,2.85,41,0
WM-02492,5.51,41,4,5.3,2.35,46,0
WM-02493,1.0,20,4,2.8,2.21,38,1
WM-02494,2.61,10,3,5.1,4.11,38,0
WM-02495,12.77,24,4,6.4,1.18,61,0
WM-02496,7.62,74,4,3.5,0.78,48,0
WM-02497,6.76,30,3,1.6,6.13,36,0
WM-02498,5.76,73,3,2.1,7.36,50,0
WM-02499,2.64,80,3,4.6,5.36,56,0
WM-02500,4.41,10,1,4.0,0.39,46,0
WM-02501,6.26,19,0,3.9,6.45,39,0
WM-02502,1.0,14,2,4.1,10.87,57,1
WM-02503,3.03,29,3,7.5,7.86,32,1
WM-02504,1.49,19,0,4.2,16.6,43,0
WM-02505,10.03,41,4,2.5,25.08,55,0
WM-02506,5.6,27,0,2.5,10.34,50,0
WM-02507,10.04,44,2,5.3,2.3,51,0
WM-02508,2.67,70,0,2.7,5.83,54,0
WM-02509,1.85,44,3,5.1,9.99,47,0
WM-02510,3.23,12,3,1.9,1.42,39,0
WM-02511,6.4,67,5,3.6,4.63,49,0
WM-02512,3.68,53,5,2.3,8.57,34,0
WM-02513,11.4,18,4,3.4,0.8,45,0
WM-02514,2.15,41,0,3.9,60.0,38,1
WM-02515,10.47,34,2,4.0,1.26,39,0
WM-02516,7.52,32,4,4.6,20.55,54,0
WM-02517,7.01,28,4,4.5,7.15,28,0
WM-02518,1.49,31,2,2.4,3.48,40,0
WM-02519,15.28,16,5,6.6,5.04,43,0
WM-02520,1.26,13,0,3.0,3.26,45,0
WM-02521,5.63,64,3,6.2,2.01,55,1
WM-02522,4.99,27,4,6.2,2.49,46,0
WM-02523,4.18,9,2,3.1,1.43,32,0
WM-02524,3.15,23,2,3.7,1.69,35,0
WM-02525,4.75,24,8,1.8,7.0,46,0
WM-02526,15.45,42,2,6.3,1.9,38,1
WM-02527,5.52,38,2,7.9,1.63,45,0
WM-02528,1.27,15,2,2.2,1.92,59,0
WM-02529,13.73,51,3,4.6,2.46,61,0
WM-02530,23.12,31,5,7.3,1.73,69,0
WM-02531,1.38,55,3,5.1,1.41,45,0
WM-02532,5.7,32,3,5.8,16.95,55,1
WM-02533,2.6,10,3,4.2,0.82,42,0
WM-02534,4.07,29,1,7.8,13.09,36,0
WM-02535,6.5,25,2,2.3,37.69,46,0
WM-02536,7.08,26,2,4.6,2.56,35,0
WM-02537,10.27,32,4,5.0,5.01,34,0
WM-02538,2.82,17,1,4.3,3.42,28,0
WM-02539,30.47,47,2,7.3,4.96,62,0
WM-02540,3.31,25,2,4.6,1.3,48,0
WM-02541,5.54,63,6,4.0,14.29,47,1
WM-02542,1.85,79,1,5.9,2.02,41,0
WM-02543,58.31,44,8,4.5,2.03,54,0
WM-02544,2.96,28,3,4.0,8.93,37,1
WM-02545,8.57,76,2,4.6,8.3,49,0
WM-02546,2.25,45,1,3.8,1.92,41,0
WM-02547,11.92,124,3,5.1,0.86,49,0
WM-02548,15.36,47,3,6.9,5.73,57,0
WM-02549,5.35,50,2,4.9,6.66,48,0
WM-02550,7.7,14,3,4.2,5.67,43,0
WM-02551,3.19,23,1,4.1,1.33,47,1
WM-02552,1.13,16,4,2.2,2.96,49,0
WM-02553,1.0,36,1,2.2,1.12,46,0
WM-02554,14.88,105,3,3.4,2.15,49,0
WM-02555,14.89,22,2,7.4,8.0,30,0
WM-02556,2.22,58,6,2.7,17.2,29,0
WM-02557,14.56,52,5,3.1,4.88,60,0
WM-02558,5.94,37,3,6.0,1.53,48,0
WM-02559,36.91,74,2,7.2,53.34,57,1
WM-02560,3.35,18,1,6.5,21.99,41,0
WM-02561,13.48,16,2,5.1,2.26,51,0
WM-02562,10.38,17,1,4.9,0.58,56,0
WM-02563,8.26,48,4,6.8,1.01,37,0
WM-02564,4.78,92,4,7.8,1.02,42,0
WM-02565,24.37,40,3,2.8,5.94,48,0
WM-02566,42.21,54,0,5.6,5.66,47,1
WM-02567,6.66,24,7,5.0,0.27,59,0
WM-02568,2.94,74,4,5.5,0.78,42,0
WM-02569,1.94,21,0,2.0,1.63,54,0
WM-02570,3.88,18,3,6.1,0.5,46,0
WM-02571,11.53,42,3,7.6,3.23,49,0
WM-02572,5.24,44,2,8.2,4.8,49,0
WM-02573,9.2,56,1,3.4,2.15,55,0
WM-02574,4.89,14,2,2.4,32.59,37,1
WM-02575,4.35,14,0,3.6,4.53,53,0
WM-02576,3.12,18,1,2.8,1.17,39,0
WM-02577,17.53,23,4,7.7,4.37,54,0
WM-02578,1.57,34,1,5.8,4.99,28,1
WM-02579,17.82,28,4,4.0,3.13,48,0
WM-02580,4.2,11,6,5.7,1.13,41,0
WM-02581,3.73,7,0,6.2,60.0,47,1
WM-02582,2.08,13,1,5.8,1.54,57,0
WM-02583,1.58,5,4,3.0,4.01,44,0
WM-02584,52.99,46,4,5.2,6.47,64,0
WM-02585,3.0,117,1,7.1,8.94,54,0
WM-02586,9.01,26,3,4.5,4.48,48,0
WM-02587,15.13,25,2,5.4,0.14,60,0
WM-02588,5.17,23,2,3.4,34.82,39,0
WM-02589,4.03,33,2,2.6,17.49,51,0
WM-02590,1.07,31,2,1.8,3.56,39,0
WM-02591,3.62,23,3,4.2,8.2,45,0
WM-02592,4.03,31,3,7.5,0.78,34,0
WM-02593,1.0,17,2,4.2,1.22,41,0
WM-02594,5.3,42,1,7.0,1.44,40,0
WM-02595,36.83,51,6,5.7,5.37,46,0
WM-02596,2.3,8,0,7.3,0.32,51,0
WM-02597,12.14,41,1,2.9,9.17,52,0
WM-02598,5.07,28,5,5.1,35.75,28,0
WM-02599,15.64,94,4,5.7,1.49,45,0
WM-02600,11.35,27,2,2.2,20.7,36,1
WM-02601,10.9,53,7,4.1,1.01,52,0
WM-02602,1.98,35,3,1.2,2.19,43,0
WM-02603,19.69,124,1,2.2,0.56,65,0
WM-02604,1.0,14,1,3.4,3.44,38,0
WM-02605,1.12,61,2,4.7,12.32,34,0
WM-02606,7.8,17,2,5.9,11.57,61,0
WM-02607,9.17,83,5,4.9,12.26,41,0
WM-02608,12.38,27,3,4.8,12.04,57,0
WM-02609,2.61,38,3,2.8,9.37,40,0
WM-02610,1.94,15,1,2.1,1.73,29,0
WM-02611,12.11,19,6,4.9,2.86,42,0
WM-02612,2.21,28,3,3.2,1.39,55,0
WM-02613,8.82,18,6,3.1,1.22,51,0
WM-02614,8.38,20,4,3.6,2.61,63,0
WM-02615,2.77,12,7,3.7,3.91,46,0
WM-02616,12.44,73,2,3.8,1.42,50,0
WM-02617,39.05,35,2,3.1,4.02,43,0
WM-02618,1.0,41,2,4.8,11.39,42,0
WM-02619,7.87,31,2,6.2,1.44,49,0
WM-02620,8.77,23,4,7.6,1.06,55,0
WM-02621,3.92,12,2,4.4,0.92,54,0
WM-02622,1.65,23,0,5.1,1.62,33,1
WM-02623,27.89,51,2,5.1,3.09,57,0
WM-02624,8.02,45,3,4.8,5.33,36,0
WM-02625,1.7,140,1,2.1,23.15,52,1
WM-02626,2.94,12,1,7.5,3.93,50,0
WM-02627,5.76,29,4,3.6,27.48,54,0
WM-02628,3.86,33,4,5.6,12.03,44,0
WM-02629,3.23,148,3,6.2,0.91,56,0
WM-02630,2.09,43,2,6.4,4.24,39,0
WM-02631,7.06,23,3,4.9,1.15,46,0
WM-02632,21.37,46,3,5.7,2.8,57,0
WM-02633,1.95,13,1,5.0,16.13,55,0
WM-02634,9.52,74,5,5.7,6.07,34,0
WM-02635,2.58,32,1,5.0,24.63,48,0
WM-02636,20.07,34,5,6.3,14.38,52,0
WM-02637,7.33,19,2,3.8,1.28,49,0
WM-02638,2.7,17,3,3.5,2.53,49,0
WM-02639,33.37,175,3,7.7,1.18,49,0
WM-02640,1.54,89,4,4.1,0.64,48,0
WM-02641,16.7,360,3,5.7,2.07,50,0
WM-02642,9.95,46,2,6.4,6.98,49,1
WM-02643,8.71,47,3,2.7,2.01,53,0
WM-02644,15.25,35,2,7.5,5.12,34,0
WM-02645,1.03,15,0,4.8,5.03,52,0
WM-02646,1.05,18,0,1.5,1.51,43,0
WM-02647,1.1,11,2,2.9,2.57,51,0
WM-02648,5.2,31,3,5.6,1.46,55,0
WM-02649,1.0,39,1,6.0,1.13,44,0
WM-02650,5.89,49,3,4.6,23.55,52,0
WM-02651,7.8,64,4,2.7,20.72,52,0
WM-02652,2.42,11,1,4.5,19.87,47,0
WM-02653,4.25,36,0,3.0,2.05,56,0
WM-02654,9.64,77,4,7.4,8.21,58,0
WM-02655,7.04,26,4,1.2,1.22,56,0
WM-02656,3.79,48,1,4.0,6.28,41,0
WM-02657,25.44,29,3,6.4,3.31,52,0
WM-02658,12.03,106,4,3.9,12.46,59,0
WM-02659,5.52,61,5,4.3,6.93,41,0
WM-02660,5.73,39,3,5.6,2.74,52,0
WM-02661,13.93,64,6,4.1,2.09,48,0
WM-02662,7.56,219,1,2.7,10.79,41,0
WM-02663,4.58,51,2,3.4,1.36,46,0
WM-02664,5.91,58,7,2.3,0.72,43,0
WM-02665,24.33,63,4,8.0,8.43,44,0
WM-02666,3.5,18,6,2.8,8.97,57,0
WM-02667,16.44,70,2,4.3,9.66,67,0
WM-02668,7.81,99,1,2.9,17.49,58,0
WM-02669,4.47,30,0,4.1,8.42,35,0
WM-02670,2.99,28,1,5.3,15.47,47,0
WM-02671,2.23,17,1,1.5,1.99,55,0
WM-02672,3.39,30,4,5.5,7.32,36,0
