Client_ID,AUM_Millions,Months_as_Client,Advisor_Meetings_Last_6M,Portfolio_Risk_Score,Recent_Market_Losses_Pct,Client_Age,Will_Churn
WM-02138,3.94,5,6,7.4,3.59,71,0
WM-02139,6.21,11,4,7.3,12.86,55,1
WM-02140,32.59,33,4,6.1,0.84,46,0
WM-02141,7.94,21,6,6.3,4.32,61,0
WM-02142,17.87,8,4,5.2,2.22,62,0
WM-02143,2.47,40,2,4.4,3.6,41,0
WM-02144,4.09,57,5,2.9,1.71,76,0
WM-02145,14.03,32,3,4.3,1.99,38,0
WM-02146,9.93,14,3,3.1,7.25,59,0
WM-02147,6.91,10,7,2.4,2.42,60,0
WM-02148,5.19,81,5,9.2,2.86,63,0
WM-02149,13.16,40,2,6.6,21.47,64,0
WM-02150,3.94,15,4,5.9,31.78,54,0
WM-02151,10.59,27,3,7.7,10.82,66,0
WM-02152,5.59,97,0,2.3,10.18,57,0
WM-02153,3.28,24,4,8.1,3.68,46,0
WM-02154,2.47,75,1,2.4,4.75,46,0
WM-02155,10.45,102,3,6.6,3.29,65,0
WM-02156,2.15,50,5,4.9,5.39,43,0
WM-02157,3.14,16,3,5.8,6.34,33,0
WM-02158,17.8,14,6,1.4,17.44,72,0
WM-02159,4.84,54,3,2.9,5.75,43,0
WM-02160,8.85,14,2,6.1,2.72,61,1
WM-02161,12.34,9,4,6.6,11.55,74,0
WM-02162,12.17,23,1,6.1,1.63,52,0
WM-02163,2.16,20,0,4.9,2.94,64,0
WM-02164,2.82,37,3,2.0,17.11,60,1
WM-02165,1.0,20,5,6.8,4.39,59,0
WM-02166,34.67,12,0,3.6,37.84,72,1
WM-02167,2.98,7,2,7.8,2.77,40,0
WM-02168,10.42,155,1,3.7,0.36,59,0
WM-02169,5.2,51,2,2.9,1.22,46,0
WM-02170,9.72,14,1,3.0,0.78,54,1
WM-02171,1.0,35,1,4.6,0.6,68,0
WM-02172,2.95,18,3,6.5,1.12,49,0
WM-02173,5.67,100,2,5.4,1.85,65,0
WM-02174,5.66,40,0,4.5,0.87,58,0
WM-02175,2.45,15,3,8.9,42.8,43,1
WM-02176,8.77,29,4,2.6,1.84,50,0
WM-02177,18.32,38,3,9.7,2.83,49,0
WM-02178,6.75,54,8,6.5,1.34,65,0
WM-02179,3.26,23,1,5.3,1.51,45,0
WM-02180,10.02,27,0,7.6,3.01,37,0
WM-02181,3.99,78,2,3.2,2.53,68,0
WM-02182,2.95,47,2,7.2,4.0,46,0
WM-02183,1.62,45,4,5.2,2.81,79,0
WM-02184,7.86,14,1,7.3,0.64,70,0
WM-02185,1.5,25,7,2.8,1.37,70,0
WM-02186,5.33,13,4,4.0,2.55,48,0
WM-02187,21.95,187,3,2.3,0.99,75,0
WM-02188,2.21,40,1,7.7,2.73,54,1
WM-02189,4.0,32,3,8.9,2.71,57,0
WM-02190,38.9,37,4,2.9,0.4,61,0
WM-02191,16.21,243,4,9.6,3.18,56,0
WM-02192,7.42,28,3,5.6,3.07,54,0
WM-02193,15.65,193,0,7.1,9.41,62,0
WM-02194,30.08,13,1,8.4,7.92,51,0
WM-02195,3.63,24,2,4.8,20.58,52,0
WM-02196,13.22,23,4,7.7,5.86,52,0
WM-02197,8.14,63,7,4.1,27.13,74,0
WM-02198,4.87,42,0,6.5,0.58,85,0
WM-02199,19.72,39,4,3.3,0.88,47,0
WM-02200,9.48,53,3,6.4,2.57,76,0
WM-02201,18.3,37,3,3.4,5.97,65,0
WM-02202,13.49,40,1,5.4,7.37,56,1
WM-02203,1.81,53,2,1.6,5.58,30,0
WM-02204,20.79,77,1,7.5,1.3,49,0
WM-02205,2.62,37,8,5.2,11.08,60,0
WM-02206,9.33,49,4,3.6,1.72,62,0
WM-02207,2.42,30,3,9.1,0.93,53,0
WM-02208,14.78,14,5,8.3,12.32,61,0
WM-02209,25.91,36,2,3.6,0.07,43,0
WM-02210,4.96,34,2,7.4,1.03,54,0
WM-02211,11.31,23,4,6.8,6.91,70,0
WM-02212,6.2,65,3,3.8,1.34,71,0
WM-02213,5.82,21,3,8.1,19.86,33,0
WM-02214,8.19,60,2,2.2,3.47,35,0
WM-02215,12.15,35,1,7.8,60.0,58,1
WM-02216,20.94,61,1,3.3,49.5,41,1
WM-02217,1.15,58,2,3.6,0.37,43,0
WM-02218,2.77,17,3,2.7,3.8,74,0
WM-02219,11.32,97,3,2.5,9.74,62,1
WM-02220,9.69,27,6,4.0,2.83,78,0
WM-02221,13.16,13,2,1.3,6.46,59,0
WM-02222,12.45,25,2,6.8,0.3,55,0
WM-02223,42.19,15,3,5.3,8.83,55,1
WM-02224,1.87,45,3,9.2,4.88,70,0
WM-02225,66.37,19,3,4.9,2.97,80,0
WM-02226,23.15,26,1,5.1,15.76,55,0
WM-02227,7.31,34,2,4.6,33.68,76,1
WM-02228,13.63,51,8,5.6,5.01,62,0
WM-02229,11.75,21,1,6.2,3.99,81,1
WM-02230,21.84,31,4,2.8,60.0,62,1
WM-02231,12.6,17,4,7.2,32.12,51,0
WM-02232,1.62,162,3,5.5,0.24,47,0
WM-02233,5.18,28,2,8.6,15.28,44,1
WM-02234,8.04,24,2,7.8,3.77,52,0
WM-02235,9.75,29,3,5.3,1.63,54,0
WM-02236,4.26,55,5,2.0,1.89,52,0
WM-02237,11.52,30,1,2.9,5.83,60,0
WM-02238,7.25,88,3,4.6,0.74,52,1
WM-02239,2.78,61,1,6.0,3.77,64,0
WM-02240,7.29,44,5,4.7,0.99,69,0
WM-02241,43.77,42,5,6.0,0.48,57,0
WM-02242,5.74,55,2,7.7,4.33,43,0
WM-02243,20.85,39,2,4.0,4.95,69,0
WM-02244,2.38,16,4,4.1,3.68,49,0
WM-02245,15.03,51,1,4.4,3.96,49,0
WM-02246,4.99,24,0,7.9,1.26,52,0
WM-02247,5.77,24,3,4.8,2.51,28,0
WM-02248,1.69,49,0,9.3,14.45,41,0
WM-02249,11.54,16,5,5.7,4.15,35,0
WM-02250,23.04,33,1,3.8,1.11,40,0
WM-02251,8.76,14,5,9.0,18.3,63,1
WM-02252,29.93,17,2,6.2,0.3,39,0
WM-02253,4.2,47,3,4.1,4.08,54,0
WM-02254,6.2,77,1,9.1,20.39,69,0
WM-02255,2.03,86,3,8.5,14.81,53,0
WM-02256,18.02,39,4,2.9,11.62,72,0
WM-02257,18.86,58,2,4.1,1.56,56,0
WM-02258,7.71,24,3,4.7,1.02,62,0
WM-02259,4.75,270,2,3.6,1.18,44,0
WM-02260,1.73,43,0,1.1,60.0,57,1
WM-02261,6.72,28,3,2.0,19.33,42,0
WM-02262,7.75,69,0,7.2,6.56,46,0
WM-02263,31.18,18,4,6.8,4.26,54,0
WM-02264,10.84,63,1,9.0,24.48,57,1
WM-02265,5.47,26,1,5.9,4.1,32,0
WM-02266,8.44,59,2,2.0,8.25,61,0
WM-02267,9.31,54,3,4.6,5.74,32,0
WM-02268,3.95,107,3,3.6,4.04,72,1
WM-02269,23.96,45,3,7.4,13.36,62,0
WM-02270,11.21,34,6,8.2,22.02,47,0
WM-02271,3.0,70,4,1.9,0.87,47,0
WM-02272,3.49,41,2,3.2,3.6,67,1
WM-02273,2.13,61,5,6.6,3.39,48,0
WM-02274,6.97,141,7,4.8,1.83,75,0
WM-02275,2.32,15,3,3.2,1.57,53,0
WM-02276,3.59,18,2,2.4,0.86,59,0
WM-02277,21.94,63,2,4.7,0.28,69,0
WM-02278,28.65,84,2,4.4,11.14,64,0
WM-02279,3.05,23,2,2.8,2.61,65,0
WM-02280,5.23,53,3,6.5,4.01,50,0
WM-02281,8.2,21,5,3.3,19.45,50,0
WM-02282,7.99,18,1,3.0,19.3,62,0
WM-02283,3.04,36,4,4.2,23.54,71,0
WM-02284,13.45,23,6,4.2,1.09,57,0
WM-02285,41.03,36,8,7.4,9.69,59,0
WM-02286,2.4,30,3,4.9,6.28,59,0
WM-02287,2.74,25,4,3.7,52.5,57,1
WM-02288,14.35,14,5,4.5,11.11,49,1
WM-02289,5.68,53,4,6.1,14.83,68,0
WM-02290,3.33,45,2,8.4,5.49,50,0
WM-02291,15.89,43,4,7.0,13.94,57,0
WM-02292,6.23,76,4,5.5,2.65,53,0
WM-02293,8.78,50,2,3.0,8.0,53,0
WM-02294,14.22,9,4,5.2,3.65,38,0
WM-02295,3.23,16,5,5.0,3.11,56,0
WM-02296,1.0,28,2,5.3,2.77,55,1
WM-02297,2.81,96,2,5.7,0.82,66,0
WM-02298,3.52,139,3,3.0,10.34,47,0
WM-02299,3.54,71,6,1.3,1.86,67,0
WM-02300,1.49,120,4,7.4,19.3,42,0
WM-02301,2.84,22,4,6.6,5.7,45,0
WM-02302,1.23,39,4,5.2,3.48,56,0
WM-02303,7.35,49,0,7.0,17.65,53,0
WM-02304,7.61,32,0,5.0,2.37,57,0
WM-02305,6.2,28,4,5.7,2.85,41,0
WM-02306,11.1,13,1,2.0,0.91,70,0
WM-02307,8.21,15,4,7.1,2.3,63,0
WM-02308,3.52,11,4,2.5,10.77,78,0
WM-02309,13.95,29,6,2.4,6.39,49,0
WM-02310,5.72,118,4,3.3,1.94,63,0
WM-02311,6.49,40,8,5.8,4.28,51,0
WM-02312,2.81,75,1,2.1,5.42,58,0
WM-02313,20.0,42,3,6.5,12.01,41,0
WM-02314,2.5,8,3,8.2,1.37,58,0
WM-02315,2.3,33,4,6.5,1.16,68,0
WM-02316,7.39,42,2,8.1,11.33,52,0
WM-02317,3.63,39,3,5.6,2.52,45,1
WM-02318,2.94,39,4,6.8,7.69,64,0
WM-02319,6.01,58,5,4.7,15.6,48,0
WM-02320,2.96,16,5,3.1,8.98,49,0
WM-02321,6.14,27,7,8.0,6.44,61,0
WM-02322,4.5,6,3,4.5,0.97,47,0
WM-02323,1.78,105,0,8.2,8.14,44,0
WM-02324,12.56,117,6,6.1,12.4,69,1
WM-02325,14.15,44,1,6.2,10.89,85,0
WM-02326,3.99,46,4,7.9,6.57,79,0
WM-02327,19.7,36,2,3.5,2.89,54,0
WM-02328,5.09,159,1,4.0,0.65,82,0
WM-02329,5.79,133,3,6.1,1.77,58,0
WM-02330,2.81,27,6,6.1,3.28,56,0
WM-02331,4.25,82,2,5.1,19.28,41,1
WM-02332,5.82,38,5,8.4,1.94,45,0
WM-02333,18.52,52,5,3.5,5.07,47,0
WM-02334,7.21,43,6,6.7,2.51,48,0
WM-02335,2.2,136,2,4.6,39.58,69,1
WM-02336,6.16,58,2,9.5,10.04,44,0
WM-02337,16.13,53,1,4.4,1.24,65,0
WM-02338,8.58,42,3,4.0,9.72,50,0
WM-02339,5.07,16,5,3.8,8.83,80,0
WM-02340,8.24,41,3,6.2,2.0,49,0
WM-02341,32.39,52,6,3.6,1.5,66,0
WM-02342,4.64,28,4,4.2,3.0,59,0
WM-02343,4.68,28,5,4.7,0.79,46,0
WM-02344,27.75,75,5,2.8,4.96,59,0
WM-02345,7.72,114,4,6.0,1.67,34,0
WM-02346,5.63,15,5,4.7,4.17,58,0
WM-02347,7.85,111,4,6.9,29.23,49,0
WM-02348,1.0,16,2,3.9,24.64,76,1
WM-02349,1.3,33,2,2.4,3.02,31,0
WM-02350,21.41,11,1,4.1,3.37,41,0
WM-02351,10.2,60,2,8.5,1.98,60,0
WM-02352,28.59,32,5,7.3,22.62,54,0
WM-02353,1.24,35,4,3.4,13.93,75,1
WM-02354,3.3,103,6,4.2,8.68,65,0
WM-02355,3.59,46,3,7.2,13.56,68,0
WM-02356,3.57,29,4,4.8,3.33,63,0
WM-02357,3.68,74,2,7.1,0.95,56,0
WM-02358,56.61,40,2,3.7,6.31,47,0
WM-02359,6.73,102,2,8.5,3.74,59,0
WM-02360,2.41,14,2,3.5,9.14,61,0
WM-02361,4.78,18,3,6.3,2.07,58,0
WM-02362,18.44,22,0,4.5,5.58,64,0
WM-02363,1.45,107,2,4.3,7.28,49,0
WM-02364,32.08,130,3,2.6,2.18,40,0
WM-02365,8.49,51,2,8.8,6.16,57,0
WM-02366,18.32,61,2,8.9,0.7,59,1
WM-02367,6.93,23,3,1.7,5.71,47,0
WM-02368,5.26,51,2,8.4,0.79,45,1
WM-02369,1.02,52,2,7.3,8.85,41,1
WM-02370,6.1,84,0,5.8,29.91,53,0
WM-02371,1.85,76,0,1.7,10.92,52,0
WM-02372,9.37,19,4,2.7,8.57,45,0
WM-02373,5.24,33,3,6.0,5.17,52,0
WM-02374,4.06,53,3,4.1,3.39,63,0
WM-02375,7.2,26,0,9.9,1.01,59,0
WM-02376,2.3,18,3,3.3,12.37,58,0
WM-02377,7.28,41,3,4.8,17.25,59,0
WM-02378,14.89,78,3,5.4,6.96,60,0
WM-02379,12.98,37,6,3.4,16.51,77,1
WM-02380,23.12,18,2,6.7,11.2,72,0
WM-02381,6.45,23,3,7.3,3.65,46,0
WM-02382,13.63,13,5,5.5,0.22,58,0
WM-02383,9.57,15,4,4.3,4.84,53,0
WM-02384,3.61,53,2,5.6,1.1,55,0
WM-02385,13.71,20,4,7.1,2.68,52,0
WM-02386,12.12,53,3,6.7,7.4,75,0
WM-02387,10.96,19,4,6.1,3.15,56,0
WM-02388,9.06,48,6,6.9,0.56,36,0
WM-02389,11.09,90,2,8.6,8.94,85,0
WM-02390,9.19,29,2,8.7,7.57,56,0
WM-02391,1.5,25,3,8.7,3.03,41,0
WM-02392,13.05,32,3,7.8,4.02,61,0
WM-02393,1.42,47,0,5.3,0.73,71,0
WM-02394,6.99,60,6,4.9,7.96,53,0
WM-02395,10.77,19,5,5.0,0.96,56,0
WM-02396,5.25,59,7,5.9,45.2,63,0
WM-02397,3.05,49,0,3.6,1.81,36,0
WM-02398,6.2,30,3,8.5,8.0,69,0
WM-02399,4.36,17,8,8.2,3.33,40,0
WM-02400,2.8,52,3,5.9,1.28,61,0
WM-02401,8.53,51,5,5.9,12.62,71,0
WM-02402,1.95,26,3,2.7,3.7,50,0
WM-02403,2.81,16,3,3.6,1.25,41,0
WM-02404,29.84,20,4,5.0,5.9,48,1
WM-02405,1.62,80,1,7.6,2.11,48,0
WM-02406,4.03,15,0,7.7,9.28,58,0
WM-02407,8.86,35,2,4.5,1.74,66,0
WM-02408,13.5,45,3,3.3,5.24,55,0
WM-02409,18.69,46,2,3.4,20.12,57,1
WM-02410,14.04,82,0,6.9,3.76,60,0
WM-02411,3.46,28,3,7.0,7.23,52,0
WM-02412,3.18,28,6,5.8,2.43,48,0
WM-02413,14.48,17,4,5.5,15.85,47,0
WM-02414,5.39,66,2,4.7,2.36,54,0
WM-02415,6.12,18,6,6.0,3.22,46,0
WM-02416,12.08,15,4,3.8,9.43,57,1
WM-02417,6.03,50,5,3.6,2.29,41,0
WM-02418,4.8,82,0,3.6,4.89,65,0
WM-02419,5.91,13,0,6.5,3.49,35,0
WM-02420,4.65,66,3,5.8,4.47,44,0
WM-02421,6.88,13,4,4.8,22.64,59,0
WM-02422,6.52,8,4,3.4,4.45,72,0
WM-02423,9.6,31,4,4.3,1.56,48,1
WM-02424,50.15,39,3,8.3,3.39,56,1
WM-02425,3.66,11,5,9.4,2.7,84,0
WM-02426,2.46,20,4,6.3,8.03,37,0
WM-02427,9.8,7,1,6.5,0.23,65,0
WM-02428,2.0,58,2,4.7,6.19,49,0
WM-02429,1.0,30,3,6.0,2.09,57,0
WM-02430,10.41,33,1,4.7,23.86,59,1
WM-02431,22.42,33,5,5.1,5.06,61,0
WM-02432,8.19,11,4,4.9,0.76,41,0
WM-02433,1.88,11,0,5.3,0.81,82,0
WM-02434,2.27,24,2,9.1,2.93,61,0
WM-02435,10.86,14,6,3.7,0.93,74,0
WM-02436,6.39,15,4,2.1,3.0,48,0
WM-02437,2.5,44,3,6.0,9.35,52,0
WM-02438,5.53,43,7,7.6,2.27,73,0
WM-02439,2.3,23,3,7.9,6.24,67,1
WM-02440,4.36,42,1,5.4,4.25,51,0
WM-02441,2.21,19,3,7.7,3.21,68,0
WM-02442,2.76,66,6,2.8,38.39,47,0
WM-02443,2.06,23,3,3.5,1.58,39,0
WM-02444,2.51,58,6,4.2,3.38,62,0
WM-02445,15.17,62,5,8.1,2.05,61,0
WM-02446,2.36,17,4,6.1,4.79,63,0
WM-02447,2.76,22,1,3.8,0.38,41,0
WM-02448,1.0,64,2,3.8,1.68,64,0
WM-02449,8.04,35,3,6.4,13.31,66,0
WM-02450,6.08,131,1,3.9,20.74,56,0
WM-02451,2.73,72,3,6.1,2.92,50,0
WM-02452,7.43,54,6,3.0,3.71,58,0
WM-02453,1.06,22,2,1.6,4.04,74,0
WM-02454,8.86,24,4,5.9,2.55,51,0
WM-02455,4.44,6,1,5.5,12.97,61,0
WM-02456,7.9,13,6,4.3,0.67,51,0
WM-02457,5.61,26,3,7.3,3.0,59,0
WM-02458,6.64,39,1,6.6,24.13,66,1
WM-02459,1.44,37,2,2.2,60.0,73,1
WM-02460,4.53,4,5,3.7,3.45,77,0
WM-02461,25.98,72,1,2.8,9.75,47,0
WM-02462,9.0,52,2,4.8,0.29,61,0
WM-02463,27.95,18,3,2.5,6.53,66,0
WM-02464,17.6,7,4,6.7,3.73,71,1
WM-02465,3.37,52,7,4.5,6.55,50,0
WM-02466,2.2,102,1,2.2,8.3,61,0
WM-02467,18.42,115,2,2.4,6.07,55,0
WM-02468,20.15,35,0,8.9,9.37,58,0
WM-02469,1.15,74,8,8.2,0.53,75,0
WM-02470,26.34,21,6,5.1,3.55,56,0
WM-02471,5.77,43,0,8.4,4.0,45,0
WM-02472,3.47,53,3,2.2,0.67,35,0
WM-02473,5.54,39,1,6.9,2.86,53,0
WM-02474,19.25,15,5,8.2,10.03,49,0
WM-02475,2.59,32,7,6.3,0.73,85,0
WM-02476,10.62,33,3,8.0,3.68,52,0
WM-02477,24.85,8,4,4.9,17.88,45,0
WM-02478,4.98,52,4,4.5,0.58,40,0
WM-02479,3.54,63,1,5.5,2.78,28,0
WM-02480,9.15,38,2,5.0,4.8,85,0
WM-02481,7.01,20,2,3.0,3.77,75,0
WM-02482,3.34,32,7,8.0,1.96,45,0
WM-02483,4.37,49,1,6.8,60.0,58,1
WM-02484,8.5,25,4,2.2,9.46,82,0
WM-02485,2.86,42,4,5.7,39.28,59,0
WM-02486,2.43,58,3,1.4,6.02,64,0
WM-02487,29.87,32,4,7.2,2.74,37,0
WM-02488,11.25,24,1,9.2,6.52,71,0
WM-02489,6.6,30,2,8.7,14.55,55,1
WM-02490,8.85,21,2,7.6,5.66,47,0
WM-02491,9.1,18,2,5.4,0.65,74,0
WM-02492,10.73,37,2,8.6,2.69,80,0
WM-02493,35.02,37,3,3.8,9.11,51,1
WM-02494,5.48,11,4,5.3,31.32,68,0
WM-02495,8.02,6,5,6.9,1.3,29,0
WM-02496,2.82,13,8,6.4,2.47,67,0
WM-02497,29.49,22,2,5.4,1.31,71,0
WM-02498,2.98,17,2,7.9,0.7,64,0
WM-02499,8.85,33,0,7.5,0.18,47,0
WM-02500,3.34,25,2,2.8,1.61,37,1
WM-02501,32.15,38,3,6.5,1.9,32,1
WM-02502,2.15,64,0,2.7,2.87,60,1
WM-02503,12.24,36,2,5.8,1.56,71,0
WM-02504,1.16,12,1,5.4,2.16,85,0
WM-02505,5.23,31,8,2.2,60.0,50,1
WM-02506,6.52,12,2,3.7,7.87,52,1
WM-02507,2.02,17,4,5.8,2.3,50,1
WM-02508,1.0,24,3,2.8,1.02,46,0
WM-02509,6.09,21,6,5.7,6.95,61,0
WM-02510,7.3,29,3,2.3,19.22,43,0
WM-02511,8.91,23,6,5.4,12.47,50,0
WM-02512,49.99,13,2,2.9,46.9,60,1
WM-02513,7.82,39,4,7.5,1.5,50,0
WM-02514,4.27,35,8,2.6,1.05,71,0
WM-02515,1.84,74,5,8.5,6.18,41,0
WM-02516,4.64,40,3,4.3,2.13,50,1
WM-02517,12.56,17,5,2.0,17.26,59,0
WM-02518,20.26,15,3,2.7,2.54,42,0
WM-02519,2.73,19,4,4.9,60.0,60,1
WM-02520,27.97,11,4,8.4,9.83,63,0
WM-02521,2.06,28,1,4.9,2.66,75,0
WM-02522,9.4,43,1,4.8,7.83,42,0
WM-02523,3.64,52,4,6.7,5.12,63,0
WM-02524,1.85,92,4,4.7,10.58,61,0
WM-02525,6.84,90,1,8.7,3.08,71,0
WM-02526,3.74,29,3,6.5,4.52,58,0
WM-02527,5.67,127,3,5.0,9.93,72,0
WM-02528,1.0,50,4,4.8,41.15,61,1
WM-02529,5.7,19,6,6.3,2.92,56,0
WM-02530,4.92,15,3,7.2,39.9,63,0
WM-02531,2.3,18,1,3.6,1.19,48,0
WM-02532,1.39,15,2,5.4,17.46,37,0
WM-02533,5.49,77,3,2.9,54.75,45,1
WM-02534,2.73,89,1,4.9,3.78,43,0
WM-02535,6.91,35,3,5.6,19.15,73,0
WM-02536,57.31,33,4,5.6,10.33,69,0
WM-02537,4.89,44,5,3.0,4.73,66,0
WM-02538,6.66,32,4,6.4,16.8,85,0
WM-02539,2.93,11,6,9.8,16.17,53,0
WM-02540,21.48,115,3,6.1,0.86,54,0
WM-02541,3.38,42,2,3.4,3.56,64,0
WM-02542,1.76,70,1,6.3,0.84,79,0
WM-02543,11.19,71,2,6.5,1.72,55,0
WM-02544,14.35,72,4,5.3,2.85,56,0
WM-02545,13.88,109,2,5.0,3.22,57,0
WM-02546,2.98,53,1,8.9,1.67,80,0
WM-02547,24.79,9,1,5.5,2.74,45,1
WM-02548,20.21,64,6,6.8,9.55,70,1
WM-02549,5.22,29,3,7.3,2.59,61,0
WM-02550,3.75,33,5,2.9,1.22,46,0
WM-02551,2.58,36,6,7.3,5.24,59,0
WM-02552,3.41,60,4,9.0,1.52,70,0
WM-02553,33.15,29,3,6.7,2.69,55,0
WM-02554,1.03,61,6,8.2,7.03,64,1
WM-02555,3.39,50,4,5.0,4.52,58,0
WM-02556,8.25,41,2,3.8,5.14,58,0
WM-02557,6.6,17,4,5.9,3.86,53,0
WM-02558,10.89,114,2,7.9,3.38,48,0
WM-02559,1.0,48,2,7.8,2.07,46,0
WM-02560,3.63,35,5,6.8,2.09,36,0
WM-02561,14.74,81,1,2.6,3.83,50,0
WM-02562,4.42,45,6,6.1,4.48,62,0
WM-02563,7.56,50,6,6.8,1.44,52,0
WM-02564,14.75,33,5,5.4,20.17,39,1
WM-02565,27.13,153,0,7.7,8.64,33,0
WM-02566,9.78,59,3,4.7,0.78,36,0
WM-02567,8.13,20,3,2.6,27.82,78,0
WM-02568,9.28,38,3,3.2,7.63,48,0
WM-02569,4.47,54,5,5.6,6.01,71,0
WM-02570,3.99,40,4,5.6,8.49,53,0
WM-02571,2.48,9,2,3.8,1.13,65,0
WM-02572,1.0,66,4,1.3,11.05,60,0
WM-02573,24.08,46,1,7.0,38.58,48,0
WM-02574,6.36,87,1,4.9,2.48,55,0
WM-02575,8.98,11,6,9.7,3.3,45,0
WM-02576,11.08,22,3,3.9,5.11,50,0
WM-02577,3.89,61,2,4.9,3.81,47,0
WM-02578,14.57,29,3,8.8,5.0,56,0
WM-02579,7.93,17,6,4.4,3.49,47,0
WM-02580,30.91,86,2,7.2,11.23,56,0
WM-02581,2.1,46,0,9.5,0.66,61,0
WM-02582,6.96,17,3,6.8,12.49,61,0
WM-02583,35.46,87,0,3.8,6.24,50,0
WM-02584,2.31,44,3,9.0,60.0,61,1
WM-02585,5.72,7,1,3.9,22.41,64,0
WM-02586,6.75,36,2,7.5,3.88,39,0
WM-02587,37.21,193,2,2.8,2.06,68,0
WM-02588,8.91,24,5,8.9,2.85,44,0
WM-02589,2.64,120,4,6.9,0.73,78,0
WM-02590,2.43,72,4,6.6,6.97,60,0
WM-02591,2.73,73,6,2.2,5.31,71,0
WM-02592,4.03,33,1,3.3,9.8,63,0
WM-02593,5.37,60,8,9.4,5.78,41,0
WM-02594,6.77,29,0,7.2,6.99,65,0
WM-02595,2.64,87,2,8.3,4.16,76,1
WM-02596,17.69,14,0,6.6,8.05,46,0
WM-02597,9.31,12,2,5.4,5.53,57,0
WM-02598,1.74,15,3,4.3,2.62,66,0
WM-02599,6.62,188,2,5.0,1.44,63,0
WM-02600,6.29,112,0,6.2,17.66,48,0
WM-02601,1.0,17,1,4.2,0.76,67,0
WM-02602,38.47,18,5,6.4,5.13,48,0
WM-02603,10.25,7,4,5.8,8.11,44,1
WM-02604,3.84,39,3,3.6,4.03,59,0
WM-02605,11.97,45,1,4.0,4.27,61,1
WM-02606,6.97,17,2,6.4,0.49,49,0
WM-02607,2.06,45,2,8.9,10.0,62,0
WM-02608,3.73,26,2,3.1,13.4,43,0
WM-02609,7.35,12,5,4.8,12.75,70,0
WM-02610,6.84,37,2,5.9,18.72,53,0
WM-02611,9.44,18,5,7.7,5.72,51,0
WM-02612,37.73,37,7,5.7,0.86,46,0
WM-02613,5.06,29,5,7.5,0.47,47,0
WM-02614,16.86,11,3,8.9,1.55,66,0
WM-02615,2.14,45,6,5.9,2.46,44,0
WM-02616,2.73,15,2,8.0,4.74,57,0
WM-02617,1.55,37,4,4.4,1.75,84,0
WM-02618,3.75,68,5,3.5,5.41,47,0
WM-02619,19.58,49,1,5.0,1.6,59,0
WM-02620,1.49,19,0,7.0,2.47,56,0
WM-02621,13.96,47,6,4.6,35.66,47,0
WM-02622,3.38,51,4,3.5,26.52,58,0
WM-02623,11.06,52,1,5.9,1.03,56,0
WM-02624,4.46,55,4,2.7,0.92,48,0
WM-02625,9.21,49,3,4.4,7.53,59,0
WM-02626,7.24,82,5,2.3,5.53,56,0
WM-02627,2.83,132,3,7.6,1.37,43,1
WM-02628,5.47,50,2,3.1,2.66,52,0
WM-02629,2.06,87,1,4.0,1.47,73,1
WM-02630,12.02,29,5,5.0,4.07,37,0
WM-02631,28.32,14,4,2.8,3.63,59,0
WM-02632,23.15,47,2,6.7,8.04,48,1
WM-02633,8.32,20,6,5.2,8.41,67,0
WM-02634,11.85,28,2,5.8,2.64,56,0
WM-02635,14.09,122,4,5.9,2.67,55,0
WM-02636,9.77,20,3,9.6,0.76,47,0
WM-02637,1.0,10,2,7.0,3.59,67,0
WM-02638,11.46,15,3,1.8,1.96,57,0
WM-02639,1.45,34,5,6.1,4.42,53,0
WM-02640,2.13,28,4,6.2,10.29,53,0
WM-02641,3.77,64,5,2.1,4.15,84,0
WM-02642,5.24,24,1,7.3,1.77,53,0
WM-02643,5.28,139,1,6.2,2.59,79,0
WM-02644,4.06,33,6,7.3,0.25,44,0
WM-02645,13.56,35,0,1.9,1.97,50,0
WM-02646,32.93,4,4,1.9,25.38,56,0
WM-02647,4.64,20,0,5.5,2.9,65,0
WM-02648,11.43,34,1,5.4,2.02,60,0
WM-02649,2.22,20,2,5.9,0.72,54,0
WM-02650,2.28,88,1,3.2,45.6,52,1
WM-02651,1.23,18,3,3.7,1.33,73,0
WM-02652,4.33,33,3,6.4,1.51,73,0
WM-02653,12.0,42,6,3.9,5.09,48,0
WM-02654,17.05,9,4,4.0,9.84,66,0
WM-02655,6.88,10,4,8.4,1.55,63,0
WM-02656,4.64,11,2,5.6,1.04,46,0
WM-02657,21.19,25,4,6.1,11.12,59,0
WM-02658,8.4,21,2,8.4,28.83,58,1
WM-02659,3.62,100,6,9.1,7.73,55,0
WM-02660,4.11,39,2,2.5,5.58,58,1
WM-02661,13.26,13,1,2.3,1.92,67,0
WM-02662,5.18,109,2,8.7,7.62,62,0
WM-02663,7.12,19,3,4.0,1.95,41,0
WM-02664,4.46,27,4,5.6,13.8,54,0
WM-02665,17.66,18,2,5.3,5.81,43,0
WM-02666,16.55,28,3,3.7,0.39,57,0
WM-02667,12.5,7,3,5.0,2.22,59,0
WM-02668,16.72,20,5,5.9,1.67,60,0
WM-02669,11.64,23,5,6.6,1.98,52,0
WM-02670,2.02,57,1,5.8,26.67,41,0
WM-02671,2.06,33,4,5.1,1.08,44,0
WM-02672,8.66,41,5,2.9,8.54,44,1
